"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL1757";"FOSFOMYCIN";"CALCIUM FOSFOMYCIN|FOSFOCINA|FOSFOMYCIN|FOSFOMYCIN CALCIUM|FOSFOMYCIN CALCIUM HYDRATE|FOSFOMYCIN SODIUM|Fosfomycin|J01XX01|Monurol|NSC-758170|ZTI-01";"J01XX01|NSC-758170|ZTI-01";"4.0";"Zambon Spa Italy|Xiromed Pharma Espana Sl|Alkem Laboratories Ltd|Cipla Ltd";"'fos-; -mycin'";"1970";"phosphoro-derivatives; antibiotics (Streptomyces strain)";"'fos-(fos-); -mycin(-mycin)'";"1996";"S02AA17 | J01XX01";"S02AA - Antiinfectives | J01XX - Other antibacterials";"S02A - ANTIINFECTIVES | J01X - OTHER ANTIBACTERIALS";"S02 - OTOLOGICALS | J01 - ANTIBACTERIALS FOR SYSTEMIC USE";"S - SENSORY ORGANS | J - ANTIINFECTIVES FOR SYSTEMIC USE";"Antibacterial";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"C[C@@H]1O[C@@H]1P(=O)(O)O";"InChI=1S/C3H7O4P/c1-2-3(7-2)8(4,5)6/h2-3H,1H3,(H2,4,5,6)/t2-,3+/m0/s1";"False";"0"
"CHEMBL976";"PRAZIQUANTEL";"BILTRICIDE|CESOL|CISTICID|CYSTICIDE|Cestocur|Droncit|EMBAY 8440|EMBAY-8440|NSC-757285|PRAZIQUANTEL|PRAZIQUANTELUM";"EMBAY 8440|EMBAY-8440|NSC-757285";"4.0";"Par Pharmaceutical Inc|Bayer Healthcare Pharmaceuticals Inc";"'-antel'";"1978";"anthelmintics (undefined group): 2-deoxoparaherquamide A derivatives";"'-antel(-antel (-quantel))'";"1982";"P02BA01";"P02BA - Quinoline derivatives and related substances";"P02B - ANTITREMATODALS";"P02 - ANTHELMINTICS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"Anthelmintic (veterinary)";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1";"InChI=1S/C19H24N2O2/c22-18-13-20(19(23)15-7-2-1-3-8-15)12-17-16-9-5-4-6-14(16)10-11-21(17)18/h4-6,9,15,17H,1-3,7-8,10-13H2";"False";"0"
"CHEMBL49080";"CLENBUTEROL";"CLENBUTEROL|CLENBUTEROL HYDROCHLORIDE|CONTRASPASMIN|NAB 365|NSC-758633|PLANIPART|SPIROPENT|SPIROPENT MITE";"NAB 365|NSC-758633";"4.0";"";"'-terol'";"";"bronchodilators (phenethylamine derivatives)";"'-terol(-terol)'";"";"R03AC14 | R03CC13";"R03AC - Selective beta-2-adrenoreceptor agonists | R03CC - Selective beta-2-adrenoreceptor agonists";"R03A - ADRENERGICS, INHALANTS | R03C - ADRENERGICS FOR SYSTEMIC USE";"R03 - DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES | R03 - DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES";"R - RESPIRATORY SYSTEM | R - RESPIRATORY SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Unknown";"CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1";"InChI=1S/C12H18Cl2N2O/c1-12(2,3)16-6-10(17)7-4-8(13)11(15)9(14)5-7/h4-5,10,16-17H,6,15H2,1-3H3";"False";"0"
"CHEMBL945";"AMILORIDE";"AMICLARAN|AMILORIDE|Amiloride|Hydro-Ride|Midamor";"";"4.0";"Par Pharmaceutical Inc|Chartwell Rx Sciences Llc|Teva Pharmaceuticals Usa Inc|Padagis Us Llc|Merck Research Laboratories Div Merck Co Inc|Rising Pharma Holding Inc|Watson Laboratories Inc|Sigmapharm Laboratories Llc|Barr Laboratories Inc";"'-loride'";"1967";"epithelial sodium channel (ENaC) inhibitors, amiloride derivatives";"'-loride(-loride)'";"1981";"C03DB01";"C03DB - Other potassium-sparing agents";"C03D - ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS";"C03 - DIURETICS";"C - CARDIOVASCULAR SYSTEM";"Diuretic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"N=C(N)NC(=O)c1nc(Cl)c(N)nc1N";"InChI=1S/C6H8ClN7O/c7-2-4(9)13-3(8)1(12-2)5(15)14-6(10)11/h(H4,8,9,13)(H4,10,11,14,15)";"False";"0"
"CHEMBL1425";"MERCAPTOPURINE ANHYDROUS";"Mercaptopurine anhydrous";"";"4.0";"Mylan Pharmaceuticals Inc|Hikma Pharmaceuticals Usa Inc|Nova Laboratories Ltd|Stason Pharmaceuticals Inc|Dr Reddys Laboratories Sa";"'-apt-'";"";"aptamers, classical and mirror";"'-apt-(-apt-)'";"1953";"";"";"";"";"";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"Sc1ncnc2nc[nH]c12";"InChI=1S/C5H4N4S/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)";"False";"0"
"CHEMBL1413";"CICLOPIROX";"CICLOPIROX|CYCLOPIROX|HOE 296B|HOE-296B|LOPROX|PENLAC";"HOE 296B|HOE-296B";"4.0";"Taro Pharmaceuticals Usa Inc|Encube Ethicals Private Ltd|Bausch Health Us Llc|Teva Pharmaceuticals Usa|Pai Holdings Llc Dba Pharmaceutical Associates Inc|Valeant International Bermuda|Chartwell Rx Sciences Llc|Actavis Mid Atlantic Llc|Glenmark Pharmaceuticals Inc Usa|Padagis Us Llc";"'-pirox'";"1975";"antimycotics (pyridone derivatives)";"'-pirox(-pirox)'";"1982";"D01AE14 | G01AX12";"D01AE - Other antifungals for topical use | G01AX - Other antiinfectives and antiseptics";"D01A - ANTIFUNGALS FOR TOPICAL USE | G01A - ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS";"D01 - ANTIFUNGALS FOR DERMATOLOGICAL USE | G01 - GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS";"D - DERMATOLOGICALS | G - GENITO URINARY SYSTEM AND SEX HORMONES";"Antifungal";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"1";"0";"Prescription Only";"Cc1cc(C2CCCCC2)n(O)c(=O)c1";"InChI=1S/C12H17NO2/c1-9-7-11(13(15)12(14)8-9)10-5-3-2-4-6-10/h7-8,10,15H,2-6H2,1H3";"False";"0"
"CHEMBL40";"PHENOBARBITAL";"LUMINAL|NSC-128143|NSC-128143-|NSC-9848|Noptil|PHENEMAL|PHENOBARBITAL|PHENOBARBITAL CIV|PHENYLETHYLMALONYLUREA|Phenobarbital|Phenobarbitone|Solfoton";"NSC-128143|NSC-128143-|NSC-9848";"4.0";"Sun Pharmaceutical Industries Inc";"'-barb-'";"";"barbituric acid derivatives";"'-barb-(-barb-)'";"2022";"N03AA02";"N03AA - Barbiturates and derivatives";"N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM";"Anticonvulsant; Sedative-Hypnotic,Sedative-Hypnotic; Anticonvulsant";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"0";"1";"Prescription Only";"CCC1(c2ccccc2)C(=O)NC(=O)NC1=O";"InChI=1S/C12H12N2O3/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16/h3-7H,2H2,1H3,(H2,13,14,15,16,17)";"False";"0"
"CHEMBL406";"INDAPAMIDE";"ARIFON|BAJATEN|CARDIDE SR|DAMIDE|ETHIBIDE XL|FLUBEST|FLUDEX|FLUDIN|FLUPAMID|INDAFLEX|INDAMIDE|INDAMOL|INDAPAMIDE|INDAXA 2.5|INDIPAM XL|IPAMIX|KYD-041|LORVAS|LOZOL|MAPEMID XL|NATRILIX|NATRILIX SR|NATRIX|NINDAXA 2.5|NORANAT|NSC-757075|OPUMIDE 2.5|RAWEL XL|S-1520|SE-1520|TANDIX|TENSAID XL|TERTENSIF|VARBIM XL|VEROXIL";"KYD-041|NSC-757075|S-1520|SE-1520";"4.0";"Aurobindo Pharma Usa Inc|Actavis Elizabeth Llc|Chartwell Rx Sciences Llc|Teva Pharmaceuticals Usa Inc|Ani Pharmaceuticals Inc|Watson Laboratories Inc|Rising Pharma Holdings Inc|Sanofi Aventis Us Llc";"'-pamide'";"1979";"diuretics (sulfamoylbenzoic acid derivatives)";"'-pamide(-pamide)'";"1983";"C03BA11";"C03BA - Sulfonamides, plain";"C03B - LOW-CEILING DIURETICS, EXCL. THIAZIDES";"C03 - DIURETICS";"C - CARDIOVASCULAR SYSTEM";"Antihypertensive; Diuretic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1";"InChI=1S/C16H16ClN3O3S/c1-10-8-11-4-2-3-5-14(11)20(10)19-16(21)12-6-7-13(17)15(9-12)24(18,22)23/h2-7,9-10H,8H2,1H3,(H,19,21)(H2,18,22,23)";"False";"0"
"CHEMBL2";"PRAZOSIN";"CP-12299|CP-122991|PRAZOSIN|Prazosin";"CP-12299|CP-122991";"4.0";"Pfizer Inc|Mylan Pharmaceuticals Inc|Mankind Pharma Ltd|Alembic Pharmaceuticals Ltd|Granules Pharmaceuticals Inc|Pfizer Laboratories Div Pfizer Inc|Appco Pharma Llc|Ivax Pharmaceuticals Inc Sub Teva Pharmaceuticals Usa|Dava Pharmaceuticals Inc|Aurobindo Pharma Ltd";"'-azosin'";"1968";"antihypertensives (prazosin type)";"'-azosin(-azosin)'";"1976";"C02CA01";"C02CA - Alpha-adrenoreceptor antagonists";"C02C - ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING";"C02 - ANTIHYPERTENSIVES";"C - CARDIOVASCULAR SYSTEM";"Antihypertensive";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC";"InChI=1S/C19H21N5O4/c1-26-15-10-12-13(11-16(15)27-2)21-19(22-17(12)20)24-7-5-23(6-8-24)18(25)14-4-3-9-28-14/h3-4,9-11H,5-8H2,1-2H3,(H2,20,21,22)";"False";"0"
"CHEMBL715";"OLANZAPINE";"ARKOLAMYL|LY-170053|LY170053|OLANSEK|OLANZAPINE|OLANZAPINE APOTEX|OLANZAPINE CIPLA|OLANZAPINE GLENMARK|OLANZAPINE MYLAN|OLANZAPINE TEVA|OLAZAX|OLAZAX DISPERZI|Olanzapine Mylan|ZALASTA|ZYPREXA|ZYPREXA VELOTAB|ZYPREXA ZYDIS";"LY-170053|LY170053";"4.0";"Ivax Pharmaceuticals Inc|Teva Pharmaceuticals Usa|Hikma Pharmaceuticals Llc|Zydus Pharmaceuticals Usa Inc|Barr Laboratories Inc|Jiangsu Hansoh Pharmaceutical Group Co Ltd|Aspiro Pharma Ltd|Sunshine Lake Pharma Co Ltd|Eugia Pharma Specialities Ltd|Strides Pharma Global Pte Ltd";"'-pine'";"1992";"tricyclic compounds";"'-pine(-pine)'";"1996";"N05AH03";"N05AH - Diazepines, oxazepines, thiazepines and oxepines";"N05A - ANTIPSYCHOTICS";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"Antipsychotic";"US-7262298-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"0";"1";"Prescription Only";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"InChI=1S/C17H20N4S/c1-12-11-13-16(21-9-7-20(2)8-10-21)18-14-5-3-4-6-15(14)19-17(13)22-12/h3-6,11,19H,7-10H2,1-2H3";"False";"0"
"CHEMBL424";"SALICYLIC ACID";"2-HYDROXY-BENZOIC ACID|ACNISAL|BAZUKA|COMPOUND V|COMPOUND W|CUPLEX VERRUCA|DUOFILM|EDINBURGH|ERYTEX|FEMA NO. 3985|FREEZONE|GPPE PAINT|JADIT|K-557|KERALYT|LAMIVUDINE IMPURITY, SALICYLIC ACID-|LAMIVUDINE RELATED COMPOUND SALICYLIC ACID|METANIUM|NECOL|NOXACORN|NSC-180|OCCLUSAL|PHISO-CLEAR|PHYTEX|PHYTOCIL|POSALFILIN|PYRALVEX|SALACTOL|SALATAC|SALICYLIC ACID|SALICYLIC ACID RS|Salicylic Acid|THWART|TOEPEDO|VERRUGON|WARTEX";"FEMA NO. 3985|K-557|NSC-180";"4.0";"";"'sal-'";"";"anti-inflammatory agents (salicylic acid derivatives)";"'sal-(sal-)'";"";"S01BC08 | D01AE12";"S01BC - Antiinflammatory agents, non-steroids | D01AE - Other antifungals for topical use";"S01B - ANTIINFLAMMATORY AGENTS | D01A - ANTIFUNGALS FOR TOPICAL USE";"S01 - OPHTHALMOLOGICALS | D01 - ANTIFUNGALS FOR DERMATOLOGICAL USE";"S - SENSORY ORGANS | D - DERMATOLOGICALS";"Keratolytic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C(O)c1ccccc1O";"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)";"False";"0"
"CHEMBL1535";"HYDROXYCHLOROQUINE";"HYDROXYCHLOROQUINE|Hydroxychloroquine|POLIRREUMIN";"";"4.0";"Accord Healthcare Inc|Amneal Pharmaceuticals Co Gmbh|Aurobindo Pharma Usa Inc|Sandoz Inc|Appco Pharma Llc|Rise Pharma Llc|Invatech Pharma Solutions Llc|Alkaloida Chemical Co Zrt|Chartwell Rx Sciences Llc|Hikma Pharmaceuticals";"";"";"";"";"1955";"P01BA02";"P01BA - Aminoquinolines";"P01B - ANTIMALARIALS";"P01 - ANTIPROTOZOALS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"Antimalarial; Suppressant (lupus erythematosus)";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12";"InChI=1S/C18H26ClN3O/c1-3-22(11-12-23)10-4-5-14(2)21-17-8-9-20-18-13-15(19)6-7-16(17)18/h6-9,13-14,23H,3-5,10-12H2,1-2H3,(H,20,21)";"False";"0"
"CHEMBL49";"BUSPIRONE";"BCI-024|BUSPIRONE|Buspar|Buspirone|GEN-BUSPIRONE";"BCI-024";"4.0";"Inventia Healthcare Private Ltd|Nesher Pharmaceuticals Usa Llc|Impax Laboratories Inc|Zydus Pharmaceuticals Usa Inc|Unichem Laboratories Ltd|Teva Pharmaceuticals Usa Inc|Strides Pharma Global Pte Ltd|Amneal Pharmaceuticals Co Gmbh|Oxford Pharmaceuticals Llc|Rubicon Research Private Ltd";"'-spirone'";"1973";"anxiolytics (buspirone type)";"'-spirone(-spirone)'";"1986";"N05BE01";"N05BE - Azaspirodecanedione derivatives";"N05B - ANXIOLYTICS";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"Tranquilizer (minor)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1";"InChI=1S/C21H31N5O2/c27-18-16-21(6-1-2-7-21)17-19(28)26(18)11-4-3-10-24-12-14-25(15-13-24)20-22-8-5-9-23-20/h5,8-9H,1-4,6-7,10-17H2";"False";"0"
"CHEMBL1540";"PENCICLOVIR";"BRL-39123|DENAVIR|FENISTIL|NSC-759624|PENCICLOVIR|Penciclovir|VECTAVIR";"BRL-39123|NSC-759624";"4.0";"Mylan Pharmaceuticals Inc|Teva Pharmaceuticals Usa Inc|Torrent Pharmaceuticals Ltd";"'-vir'";"1992";"antivirals: antivirals (acyclovir type)";"'-vir(-vir (-ciclovir))'";"1996";"J05AB13 | D06BB06";"J05AB - Nucleosides and nucleotides excl. reverse transcriptase inhibitors | D06BB - Antivirals";"J05A - DIRECT ACTING ANTIVIRALS | D06B - CHEMOTHERAPEUTICS FOR TOPICAL USE";"J05 - ANTIVIRALS FOR SYSTEMIC USE | D06 - ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE | D - DERMATOLOGICALS";"Antiviral";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"0";"0";"1";"0";"Prescription Only";"Nc1nc(O)c2ncn(CCC(CO)CO)c2n1";"InChI=1S/C10H15N5O3/c11-10-13-8-7(9(18)14-10)12-5-15(8)2-1-6(3-16)4-17/h5-6,16-17H,1-4H2,(H3,11,13,14,18)";"False";"0"
"CHEMBL1450";"ATOVAQUONE";"566C|566C80|ATOVAQUONE|MEPRON|Mepron|NSC-759582|WELLVONE";"566C|566C80|NSC-759582";"4.0";"Mylan Pharmaceuticals Inc|Abhai Llc|Lupin Ltd|Glenmark Pharmaceuticals Sa|Chartwell Rx Sciences Llc|Hetero Labs Ltd Unit Iii|Abon Pharmaceuticals Llc|Glaxosmithkline|Glenmark Generics Ltd|Bionpharma Inc";"";"1993";"";"";"1992";"P01AX06";"P01AX - Other agents against amoebiasis and other protozoal diseases";"P01A - AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES";"P01 - ANTIPROTOZOALS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"Antipneumocystic";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21";"InChI=1S/C22H19ClO3/c23-16-11-9-14(10-12-16)13-5-7-15(8-6-13)19-20(24)17-3-1-2-4-18(17)21(25)22(19)26/h1-4,9-13,15,26H,5-8H2/t13-,15-";"False";"0"
"CHEMBL711";"PHENINDIONE";"DANILONE|DINDEVAN|HEDULIN|NSC-41693|PHENINDIONE|PHENYLINDANEDIONE|Phenindione";"NSC-41693";"4.0";"Sanofi Aventis Us Llc";"";"";"";"";"1982";"B01AA02";"B01AA - Vitamin K antagonists";"B01A - ANTITHROMBOTIC AGENTS";"B01 - ANTITHROMBOTIC AGENTS";"B - BLOOD AND BLOOD FORMING ORGANS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Discontinued";"O=C1c2ccccc2C(=O)C1c1ccccc1";"InChI=1S/C15H10O2/c16-14-11-8-4-5-9-12(11)15(17)13(14)10-6-2-1-3-7-10/h1-9,13H";"False";"0"
"CHEMBL1110";"ALOSETRON";"A03AE01|ALOSETRON|Alosetron|Lotronex";"A03AE01";"4.0";"Par Pharmaceutical Inc|Mankind Pharma Ltd|Sebela Ireland Ltd|Hikma Pharmaceuticals Usa Inc|Rising Pharma Holdings Inc|Amneal Pharmaceuticals Of New York Llc|Eywa Pharma Pte Ltd";"'-setron'";"1992";"serotonin 5-HT3 receptor antagonists";"'-setron(-setron)'";"2000";"A03AE01";"A03AE - Serotonin receptor antagonists";"A03A - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM";"Anti-Emetic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O";"InChI=1S/C17H18N4O/c1-11-13(19-10-18-11)9-21-8-7-15-16(17(21)22)12-5-3-4-6-14(12)20(15)2/h3-6,10H,7-9H2,1-2H3,(H,18,19)";"False";"0"
"CHEMBL1229";"OSELTAMIVIR";"GS 4104|GS-4071 ETHYL ESTER|GS-4104|GS4104|OSELTAMIVIR|Oseltamivir Carboxylate|RO 640796|RO-64-0796|RO-640796|RO64-0796";"GS 4104|GS-4071 ETHYL ESTER|GS-4104|GS4104|RO 640796|RO-64-0796|RO-640796|RO64-0796";"4.0";"Chemistry And Health Fz Llc|Hoffmann La Roche Inc|Msn Laboratories Private Ltd|Zydus Pharmaceuticals Usa Inc|Amneal Pharmaceuticals Of Ny Llc|Alembic Pharmaceuticals Ltd|Sunshine Lake Pharma Co Ltd|Teva Pharmaceuticals Usa Inc|Strides Pharma Global Pte Ltd|Hetero Labs Ltd Unit V";"'-vir'";"1998";"antivirals: neuraminidase inhibitors";"'-vir(-vir (-amivir))'";"1999";"J05AH02";"J05AH - Neuraminidase inhibitors";"J05A - DIRECT ACTING ANTIVIRALS";"J05 - ANTIVIRALS FOR SYSTEMIC USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"1";"1";"0";"0";"0";"Prescription Only";"CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1";"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)/t13-,14+,15+/m0/s1";"False";"0"
"CHEMBL918";"PHENACEMIDE";"NSC-39458|PHENACEMIDE|PHENURONE|Phenacemide";"NSC-39458";"4.0";"Abbvie Inc";"";"";"";"";"1951";"N03AX07";"N03AX - Other antiepileptics";"N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM";"Anticonvulsant";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Discontinued";"NC(=O)NC(=O)Cc1ccccc1";"InChI=1S/C9H10N2O2/c10-9(13)11-8(12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,10,11,12,13)";"False";"0"
"CHEMBL83668";"TOLNAFTATE";"MYCIL|NSC-233648|SCH 10144|SCH-10144|SEPARIN|TIMOPED|TINADERM|TINADERM PLUS|TINEAFAX|TOLNAFTATE";"NSC-233648|SCH 10144|SCH-10144";"4.0";"";"";"1963";"";"";"";"D01AE18";"D01AE - Other antifungals for topical use";"D01A - ANTIFUNGALS FOR TOPICAL USE";"D01 - ANTIFUNGALS FOR DERMATOLOGICAL USE";"D - DERMATOLOGICALS";"Antifungal";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1";"InChI=1S/C19H17NOS/c1-14-6-5-9-17(12-14)20(2)19(22)21-18-11-10-15-7-3-4-8-16(15)13-18/h3-13H,1-2H3";"False";"0"
"CHEMBL526";"PROPOFOL";"DIPRIVAN|DISOPROFOL|Disoprivan|FRESOFOL|ICI 35,868|ICI 35-868|ICI-35868|ICI35,868|LIPURO|NSC-5105|PHENOL, 2,6-BIS(1-METHYLETHYL)|PROPOFOL|Rapinovet";"ICI 35,868|ICI 35-868|ICI-35868|ICI35,868|NSC-5105";"4.0";"Fresenius Kabi Usa Llc|Avet Lifesciences Ltd|Dr Reddys Laboratories Inc|Hikma Pharmaceuticals Usa Inc|Watson Laboratories Inc|Hospira Inc|Innopharma Licensing Llc A Sub Of Pfizer Inc|Sagent Pharmaceuticals Inc|Teva Parenteral Medicines Inc";"";"1984";"";"";"1989";"N01AX10";"N01AX - Other general anesthetics";"N01A - ANESTHETICS, GENERAL";"N01 - ANESTHETICS";"N - NERVOUS SYSTEM";"Anesthetic (intravenous)";"US-8476010-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"0";"0";"Prescription Only";"CC(C)c1cccc(C(C)C)c1O";"InChI=1S/C12H18O/c1-8(2)10-6-5-7-11(9(3)4)12(10)13/h5-9,13H,1-4H3";"False";"0"
"CHEMBL1790041";"RANITIDINE";"NSC-757851|RANITIDINE|Ranitidine|Tritec|Zantac";"NSC-757851";"4.0";"Perrigo R And D Co|Thinq Pharma-Cro Private Ltd|Taro Pharmaceuticals Usa Inc|Ani Pharmaceuticals Inc|Chattem Inc Dba Sanofi Consumer Healthcare|Watson Laboratories Inc|Heritage Pharma Labs Inc Dba Avet Pharmaceuticals Labs Inc|Glaxosmithkline|Zydus Pharmaceuticals Usa Inc|Boehringer Ingelheim Corp";"'-tidine'";"1979";"H2-receptor antagonists (cimetidine type)";"'-tidine(-tidine)'";"1983";"A02BA02";"A02BA - H2-receptor antagonists";"A02B - DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD)";"A02 - DRUGS FOR ACID RELATED DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM";"Antagonist (to histamine-H2 receptors)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"0";"0";"Over the Counter";"CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1";"InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3";"False";"0"
"CHEMBL1401";"NITAZOXANIDE";"ALINIA|NITAZOXANIDE|NSC-697855|NSC-760057|PH 5776|PH-5776";"NSC-697855|NSC-760057|PH 5776|PH-5776";"4.0";"Rising Pharma Holdings Inc|Romark Laboratories";"'-oxanide'";"2003";"antiparasitics (salicylanilide derivatives)";"'-oxanide(-oxanide)'";"2002";"P01AX11";"P01AX - Other agents against amoebiasis and other protozoal diseases";"P01A - AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES";"P01 - ANTIPROTOZOALS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"1";"0";"0";"0";"Prescription Only";"CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1";"InChI=1S/C12H9N3O5S/c1-7(16)20-9-5-3-2-4-8(9)11(17)14-12-13-6-10(21-12)15(18)19/h2-6H,1H3,(H,13,14,17)";"False";"0"
